AOI_ID,AOI_geometry_hash,GEE_collection_ID,acquisition_datetime,cloudy_pixel_percentage,exclusion_reason,experiment_design_hash,included,manifest_version,mgrs_tile,nominal_date,platform,processing_baseline_if_available,processing_version,product_id,product_version,query_config_hash,sensor,source_manifest_hash,system:id,system:index,system:time_start,window_end,window_start,year
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,COPERNICUS/S2_SR_HARMONIZED,2025-08-22T04:18:18.345000+00:00,55.138159,OUTSIDE_NOMINAL_WINDOW,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,False,source-scenes-v1,47SNB,2025-07-31,Sentinel-2,05.11,05.11,S2C_MSIL2A_20250822T040601_N0511_R047_T47SNB_20250822T075914,HARMONIZED,8ee8554dc7da0e0eab94ff8861b9c3574e8829324a9852e4d506e8e8421a925a,sentinel2,137c64ff633141b652331bba3eda43647aed16a3be626de1846e39da3b514be3,COPERNICUS/S2_SR_HARMONIZED/20250822T040601_20250822T040859_T47SNB,None,1755836298345,2025-08-15,2025-07-16,2025
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,COPERNICUS/S2_SR_HARMONIZED,2025-08-22T04:18:03.796000+00:00,57.941747,OUTSIDE_NOMINAL_WINDOW,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,False,source-scenes-v1,47SNC,2025-07-31,Sentinel-2,05.11,05.11,S2C_MSIL2A_20250822T040601_N0511_R047_T47SNC_20250822T075914,HARMONIZED,8ee8554dc7da0e0eab94ff8861b9c3574e8829324a9852e4d506e8e8421a925a,sentinel2,137c64ff633141b652331bba3eda43647aed16a3be626de1846e39da3b514be3,COPERNICUS/S2_SR_HARMONIZED/20250822T040601_20250822T040859_T47SNC,None,1755836283796,2025-08-15,2025-07-16,2025
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,COPERNICUS/S2_SR_HARMONIZED,2025-08-24T04:18:13.116000+00:00,16.896968,OUTSIDE_NOMINAL_WINDOW,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,False,source-scenes-v1,47SNB,2025-07-31,Sentinel-2,05.11,05.11,S2A_MSIL2A_20250824T041211_N0511_R047_T47SNB_20250824T072021,HARMONIZED,8ee8554dc7da0e0eab94ff8861b9c3574e8829324a9852e4d506e8e8421a925a,sentinel2,137c64ff633141b652331bba3eda43647aed16a3be626de1846e39da3b514be3,COPERNICUS/S2_SR_HARMONIZED/20250824T041211_20250824T041213_T47SNB,None,1756009093116,2025-08-15,2025-07-16,2025
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,COPERNICUS/S2_SR_HARMONIZED,2025-08-24T04:17:58.582000+00:00,9.545933,OUTSIDE_NOMINAL_WINDOW,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,False,source-scenes-v1,47SNC,2025-07-31,Sentinel-2,05.11,05.11,S2A_MSIL2A_20250824T041211_N0511_R047_T47SNC_20250824T072021,HARMONIZED,8ee8554dc7da0e0eab94ff8861b9c3574e8829324a9852e4d506e8e8421a925a,sentinel2,137c64ff633141b652331bba3eda43647aed16a3be626de1846e39da3b514be3,COPERNICUS/S2_SR_HARMONIZED/20250824T041211_20250824T041213_T47SNC,None,1756009078582,2025-08-15,2025-07-16,2025
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,COPERNICUS/S2_SR_HARMONIZED,2025-07-08T04:18:02.337000+00:00,29.972279,OUTSIDE_NOMINAL_WINDOW,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,False,source-scenes-v1,47SNB,2025-08-10,Sentinel-2,05.11,05.11,S2B_MSIL2A_20250708T040549_N0511_R047_T47SNB_20250708T061407,HARMONIZED,dec243ed1e68f409077caf057b26cc240aa52f5b7317b9c7668b2d8bc7d39313,sentinel2,99aae0f4b986de4105d70408a94de1bbba5d1c299f3580cf91287615a6614ce1,COPERNICUS/S2_SR_HARMONIZED/20250708T040549_20250708T041523_T47SNB,None,1751948282337,2025-08-25,2025-07-26,2025
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,COPERNICUS/S2_SR_HARMONIZED,2025-07-08T04:17:47.801000+00:00,41.608247,OUTSIDE_NOMINAL_WINDOW,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,False,source-scenes-v1,47SNC,2025-08-10,Sentinel-2,05.11,05.11,S2B_MSIL2A_20250708T040549_N0511_R047_T47SNC_20250708T061407,HARMONIZED,dec243ed1e68f409077caf057b26cc240aa52f5b7317b9c7668b2d8bc7d39313,sentinel2,99aae0f4b986de4105d70408a94de1bbba5d1c299f3580cf91287615a6614ce1,COPERNICUS/S2_SR_HARMONIZED/20250708T040549_20250708T041523_T47SNC,None,1751948267801,2025-08-25,2025-07-26,2025
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,COPERNICUS/S2_SR_HARMONIZED,2025-07-13T04:18:22.048000+00:00,11.963683,OUTSIDE_NOMINAL_WINDOW,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,False,source-scenes-v1,47SNB,2025-08-10,Sentinel-2,05.11,05.11,S2C_MSIL2A_20250713T040611_N0511_R047_T47SNB_20250713T074706,HARMONIZED,dec243ed1e68f409077caf057b26cc240aa52f5b7317b9c7668b2d8bc7d39313,sentinel2,99aae0f4b986de4105d70408a94de1bbba5d1c299f3580cf91287615a6614ce1,COPERNICUS/S2_SR_HARMONIZED/20250713T040611_20250713T040903_T47SNB,None,1752380302048,2025-08-25,2025-07-26,2025
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,COPERNICUS/S2_SR_HARMONIZED,2025-07-13T04:18:07.492000+00:00,35.06816,OUTSIDE_NOMINAL_WINDOW,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,False,source-scenes-v1,47SNC,2025-08-10,Sentinel-2,05.11,05.11,S2C_MSIL2A_20250713T040611_N0511_R047_T47SNC_20250713T074706,HARMONIZED,dec243ed1e68f409077caf057b26cc240aa52f5b7317b9c7668b2d8bc7d39313,sentinel2,99aae0f4b986de4105d70408a94de1bbba5d1c299f3580cf91287615a6614ce1,COPERNICUS/S2_SR_HARMONIZED/20250713T040611_20250713T040903_T47SNC,None,1752380287492,2025-08-25,2025-07-26,2025
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,COPERNICUS/S2_SR_HARMONIZED,2025-07-15T04:18:18.142000+00:00,50.030947,OUTSIDE_NOMINAL_WINDOW,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,False,source-scenes-v1,47SNB,2025-08-10,Sentinel-2,05.11,05.11,S2A_MSIL2A_20250715T041221_N0511_R047_T47SNB_20250715T065814,HARMONIZED,dec243ed1e68f409077caf057b26cc240aa52f5b7317b9c7668b2d8bc7d39313,sentinel2,99aae0f4b986de4105d70408a94de1bbba5d1c299f3580cf91287615a6614ce1,COPERNICUS/S2_SR_HARMONIZED/20250715T041221_20250715T041218_T47SNB,None,1752553098142,2025-08-25,2025-07-26,2025
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,COPERNICUS/S2_SR_HARMONIZED,2025-07-15T04:18:03.595000+00:00,48.74571,OUTSIDE_NOMINAL_WINDOW,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,False,source-scenes-v1,47SNC,2025-08-10,Sentinel-2,05.11,05.11,S2A_MSIL2A_20250715T041221_N0511_R047_T47SNC_20250715T065814,HARMONIZED,dec243ed1e68f409077caf057b26cc240aa52f5b7317b9c7668b2d8bc7d39313,sentinel2,99aae0f4b986de4105d70408a94de1bbba5d1c299f3580cf91287615a6614ce1,COPERNICUS/S2_SR_HARMONIZED/20250715T041221_20250715T041218_T47SNC,None,1752553083595,2025-08-25,2025-07-26,2025
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,COPERNICUS/S2_SR_HARMONIZED,2025-07-18T04:18:01.917000+00:00,47.006646,OUTSIDE_NOMINAL_WINDOW,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,False,source-scenes-v1,47SNB,2025-08-10,Sentinel-2,05.11,05.11,S2B_MSIL2A_20250718T040549_N0511_R047_T47SNB_20250718T061604,HARMONIZED,dec243ed1e68f409077caf057b26cc240aa52f5b7317b9c7668b2d8bc7d39313,sentinel2,99aae0f4b986de4105d70408a94de1bbba5d1c299f3580cf91287615a6614ce1,COPERNICUS/S2_SR_HARMONIZED/20250718T040549_20250718T041359_T47SNB,None,1752812281917,2025-08-25,2025-07-26,2025
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,COPERNICUS/S2_SR_HARMONIZED,2025-07-28T04:17:59.817000+00:00,19.78799,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,True,source-scenes-v1,47SNB,2025-08-10,Sentinel-2,05.11,05.11,S2B_MSIL2A_20250728T040549_N0511_R047_T47SNB_20250728T061537,HARMONIZED,dec243ed1e68f409077caf057b26cc240aa52f5b7317b9c7668b2d8bc7d39313,sentinel2,99aae0f4b986de4105d70408a94de1bbba5d1c299f3580cf91287615a6614ce1,COPERNICUS/S2_SR_HARMONIZED/20250728T040549_20250728T041545_T47SNB,None,1753676279817,2025-08-25,2025-07-26,2025
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,COPERNICUS/S2_SR_HARMONIZED,2025-07-28T04:17:45.296000+00:00,29.606238,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,True,source-scenes-v1,47SNC,2025-08-10,Sentinel-2,05.11,05.11,S2B_MSIL2A_20250728T040549_N0511_R047_T47SNC_20250728T061537,HARMONIZED,dec243ed1e68f409077caf057b26cc240aa52f5b7317b9c7668b2d8bc7d39313,sentinel2,99aae0f4b986de4105d70408a94de1bbba5d1c299f3580cf91287615a6614ce1,COPERNICUS/S2_SR_HARMONIZED/20250728T040549_20250728T041545_T47SNC,None,1753676265296,2025-08-25,2025-07-26,2025
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,COPERNICUS/S2_SR_HARMONIZED,2025-08-02T04:18:19.431000+00:00,77.938813,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,True,source-scenes-v1,47SNB,2025-08-10,Sentinel-2,05.11,05.11,S2C_MSIL2A_20250802T040601_N0511_R047_T47SNB_20250802T080014,HARMONIZED,dec243ed1e68f409077caf057b26cc240aa52f5b7317b9c7668b2d8bc7d39313,sentinel2,99aae0f4b986de4105d70408a94de1bbba5d1c299f3580cf91287615a6614ce1,COPERNICUS/S2_SR_HARMONIZED/20250802T040601_20250802T040900_T47SNB,None,1754108299431,2025-08-25,2025-07-26,2025
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,COPERNICUS/S2_SR_HARMONIZED,2025-08-02T04:18:04.888000+00:00,68.060905,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,True,source-scenes-v1,47SNC,2025-08-10,Sentinel-2,05.11,05.11,S2C_MSIL2A_20250802T040601_N0511_R047_T47SNC_20250802T080014,HARMONIZED,dec243ed1e68f409077caf057b26cc240aa52f5b7317b9c7668b2d8bc7d39313,sentinel2,99aae0f4b986de4105d70408a94de1bbba5d1c299f3580cf91287615a6614ce1,COPERNICUS/S2_SR_HARMONIZED/20250802T040601_20250802T040900_T47SNC,None,1754108284888,2025-08-25,2025-07-26,2025
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,COPERNICUS/S2_SR_HARMONIZED,2025-08-07T04:18:00.219000+00:00,72.091842,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,True,source-scenes-v1,47SNB,2025-08-10,Sentinel-2,05.11,05.11,S2B_MSIL2A_20250807T040549_N0511_R047_T47SNB_20250807T061520,HARMONIZED,dec243ed1e68f409077caf057b26cc240aa52f5b7317b9c7668b2d8bc7d39313,sentinel2,99aae0f4b986de4105d70408a94de1bbba5d1c299f3580cf91287615a6614ce1,COPERNICUS/S2_SR_HARMONIZED/20250807T040549_20250807T041546_T47SNB,None,1754540280219,2025-08-25,2025-07-26,2025
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,COPERNICUS/S2_SR_HARMONIZED,2025-08-12T04:18:17.787000+00:00,6.159883,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,True,source-scenes-v1,47SNB,2025-08-10,Sentinel-2,05.11,05.11,S2C_MSIL2A_20250812T040601_N0511_R047_T47SNB_20250812T080016,HARMONIZED,dec243ed1e68f409077caf057b26cc240aa52f5b7317b9c7668b2d8bc7d39313,sentinel2,99aae0f4b986de4105d70408a94de1bbba5d1c299f3580cf91287615a6614ce1,COPERNICUS/S2_SR_HARMONIZED/20250812T040601_20250812T040641_T47SNB,None,1754972297787,2025-08-25,2025-07-26,2025
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,COPERNICUS/S2_SR_HARMONIZED,2025-08-12T04:18:03.245000+00:00,17.613548,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,True,source-scenes-v1,47SNC,2025-08-10,Sentinel-2,05.11,05.11,S2C_MSIL2A_20250812T040601_N0511_R047_T47SNC_20250812T080016,HARMONIZED,dec243ed1e68f409077caf057b26cc240aa52f5b7317b9c7668b2d8bc7d39313,sentinel2,99aae0f4b986de4105d70408a94de1bbba5d1c299f3580cf91287615a6614ce1,COPERNICUS/S2_SR_HARMONIZED/20250812T040601_20250812T040641_T47SNC,None,1754972283245,2025-08-25,2025-07-26,2025
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,COPERNICUS/S2_SR_HARMONIZED,2025-08-17T04:17:46.591000+00:00,64.956027,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,True,source-scenes-v1,47SNC,2025-08-10,Sentinel-2,05.11,05.11,S2B_MSIL2A_20250817T040549_N0511_R047_T47SNC_20250817T061451,HARMONIZED,dec243ed1e68f409077caf057b26cc240aa52f5b7317b9c7668b2d8bc7d39313,sentinel2,99aae0f4b986de4105d70408a94de1bbba5d1c299f3580cf91287615a6614ce1,COPERNICUS/S2_SR_HARMONIZED/20250817T040549_20250817T041519_T47SNC,None,1755404266591,2025-08-25,2025-07-26,2025
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,COPERNICUS/S2_SR_HARMONIZED,2025-08-22T04:18:18.345000+00:00,55.138159,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,True,source-scenes-v1,47SNB,2025-08-10,Sentinel-2,05.11,05.11,S2C_MSIL2A_20250822T040601_N0511_R047_T47SNB_20250822T075914,HARMONIZED,dec243ed1e68f409077caf057b26cc240aa52f5b7317b9c7668b2d8bc7d39313,sentinel2,99aae0f4b986de4105d70408a94de1bbba5d1c299f3580cf91287615a6614ce1,COPERNICUS/S2_SR_HARMONIZED/20250822T040601_20250822T040859_T47SNB,None,1755836298345,2025-08-25,2025-07-26,2025
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,COPERNICUS/S2_SR_HARMONIZED,2025-08-22T04:18:03.796000+00:00,57.941747,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,True,source-scenes-v1,47SNC,2025-08-10,Sentinel-2,05.11,05.11,S2C_MSIL2A_20250822T040601_N0511_R047_T47SNC_20250822T075914,HARMONIZED,dec243ed1e68f409077caf057b26cc240aa52f5b7317b9c7668b2d8bc7d39313,sentinel2,99aae0f4b986de4105d70408a94de1bbba5d1c299f3580cf91287615a6614ce1,COPERNICUS/S2_SR_HARMONIZED/20250822T040601_20250822T040859_T47SNC,None,1755836283796,2025-08-25,2025-07-26,2025
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,COPERNICUS/S2_SR_HARMONIZED,2025-08-24T04:18:13.116000+00:00,16.896968,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,True,source-scenes-v1,47SNB,2025-08-10,Sentinel-2,05.11,05.11,S2A_MSIL2A_20250824T041211_N0511_R047_T47SNB_20250824T072021,HARMONIZED,dec243ed1e68f409077caf057b26cc240aa52f5b7317b9c7668b2d8bc7d39313,sentinel2,99aae0f4b986de4105d70408a94de1bbba5d1c299f3580cf91287615a6614ce1,COPERNICUS/S2_SR_HARMONIZED/20250824T041211_20250824T041213_T47SNB,None,1756009093116,2025-08-25,2025-07-26,2025
AOI-00,1546767a1ff01463f1bf4ea81cd86b44fbf42ba20f48c2d45d50120a3bab3ca5,COPERNICUS/S2_SR_HARMONIZED,2025-08-24T04:17:58.582000+00:00,9.545933,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,True,source-scenes-v1,47SNC,2025-08-10,Sentinel-2,05.11,05.11,S2A_MSIL2A_20250824T041211_N0511_R047_T47SNC_20250824T072021,HARMONIZED,dec243ed1e68f409077caf057b26cc240aa52f5b7317b9c7668b2d8bc7d39313,sentinel2,99aae0f4b986de4105d70408a94de1bbba5d1c299f3580cf91287615a6614ce1,COPERNICUS/S2_SR_HARMONIZED/20250824T041211_20250824T041213_T47SNC,None,1756009078582,2025-08-25,2025-07-26,2025
AOI-01,18ae788e0cf1ef68015dfee09e2ef7a0a1af4676e0b5d436994b707dfe92dec3,COPERNICUS/S2_SR_HARMONIZED,2021-07-05T04:38:26.026000+00:00,42.067017,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,True,source-scenes-v1,46SEF,2021-07-20,Sentinel-2,03.01,03.01,S2B_MSIL2A_20210705T042709_N0301_R133_T46SEF_20210705T072955,HARMONIZED,ba643b75bb9496c34107ad491bbd8369006185d8bacf94f887b50aaf0797e722,sentinel2,6509d06450bc86519a3eb07b5efe3e1a67b40dbc6198ad567e674f541af2d1e8,COPERNICUS/S2_SR_HARMONIZED/20210705T042709_20210705T042712_T46SEF,None,1625459906026,2021-08-04,2021-07-05,2021
AOI-01,18ae788e0cf1ef68015dfee09e2ef7a0a1af4676e0b5d436994b707dfe92dec3,COPERNICUS/S2_SR_HARMONIZED,2021-07-10T04:38:27.389000+00:00,56.154907,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,True,source-scenes-v1,46SEF,2021-07-20,Sentinel-2,03.01,03.01,S2A_MSIL2A_20210710T042711_N0301_R133_T46SEF_20210710T071314,HARMONIZED,ba643b75bb9496c34107ad491bbd8369006185d8bacf94f887b50aaf0797e722,sentinel2,6509d06450bc86519a3eb07b5efe3e1a67b40dbc6198ad567e674f541af2d1e8,COPERNICUS/S2_SR_HARMONIZED/20210710T042711_20210710T043216_T46SEF,None,1625891907389,2021-08-04,2021-07-05,2021
AOI-01,18ae788e0cf1ef68015dfee09e2ef7a0a1af4676e0b5d436994b707dfe92dec3,COPERNICUS/S2_SR_HARMONIZED,2021-07-15T04:38:26.522000+00:00,30.298081,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,True,source-scenes-v1,46SEF,2021-07-20,Sentinel-2,03.01,03.01,S2B_MSIL2A_20210715T042709_N0301_R133_T46SEF_20210715T072717,HARMONIZED,ba643b75bb9496c34107ad491bbd8369006185d8bacf94f887b50aaf0797e722,sentinel2,6509d06450bc86519a3eb07b5efe3e1a67b40dbc6198ad567e674f541af2d1e8,COPERNICUS/S2_SR_HARMONIZED/20210715T042709_20210715T043027_T46SEF,None,1626323906522,2021-08-04,2021-07-05,2021
AOI-01,18ae788e0cf1ef68015dfee09e2ef7a0a1af4676e0b5d436994b707dfe92dec3,COPERNICUS/S2_SR_HARMONIZED,2021-07-18T04:48:22.388000+00:00,8.001562,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,True,source-scenes-v1,46SEF,2021-07-20,Sentinel-2,03.01,03.01,S2B_MSIL2A_20210718T043709_N0301_R033_T46SEF_20210718T074104,HARMONIZED,ba643b75bb9496c34107ad491bbd8369006185d8bacf94f887b50aaf0797e722,sentinel2,6509d06450bc86519a3eb07b5efe3e1a67b40dbc6198ad567e674f541af2d1e8,COPERNICUS/S2_SR_HARMONIZED/20210718T043709_20210718T043934_T46SEF,None,1626583702388,2021-08-04,2021-07-05,2021
AOI-01,18ae788e0cf1ef68015dfee09e2ef7a0a1af4676e0b5d436994b707dfe92dec3,COPERNICUS/S2_SR_HARMONIZED,2021-07-28T04:48:22.194000+00:00,5.511624,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,True,source-scenes-v1,46SEF,2021-07-20,Sentinel-2,03.01,03.01,S2B_MSIL2A_20210728T043659_N0301_R033_T46SEF_20210728T074117,HARMONIZED,ba643b75bb9496c34107ad491bbd8369006185d8bacf94f887b50aaf0797e722,sentinel2,6509d06450bc86519a3eb07b5efe3e1a67b40dbc6198ad567e674f541af2d1e8,COPERNICUS/S2_SR_HARMONIZED/20210728T043659_20210728T044455_T46SEF,None,1627447702194,2021-08-04,2021-07-05,2021
AOI-01,18ae788e0cf1ef68015dfee09e2ef7a0a1af4676e0b5d436994b707dfe92dec3,COPERNICUS/S2_SR_HARMONIZED,2021-07-30T04:38:27.773000+00:00,0.004778,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,True,source-scenes-v1,46SEF,2021-07-20,Sentinel-2,05.00,05.00,S2A_MSIL2A_20210730T042711_N0500_R133_T46SEF_20230124T103647,HARMONIZED,ba643b75bb9496c34107ad491bbd8369006185d8bacf94f887b50aaf0797e722,sentinel2,6509d06450bc86519a3eb07b5efe3e1a67b40dbc6198ad567e674f541af2d1e8,COPERNICUS/S2_SR_HARMONIZED/20210730T042711_20210730T043749_T46SEF,None,1627619907773,2021-08-04,2021-07-05,2021
AOI-01,18ae788e0cf1ef68015dfee09e2ef7a0a1af4676e0b5d436994b707dfe92dec3,COPERNICUS/S2_SR_HARMONIZED,2021-08-04T04:38:25.844000+00:00,16.718863,,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,True,source-scenes-v1,46SEF,2021-07-20,Sentinel-2,03.01,03.01,S2B_MSIL2A_20210804T042709_N0301_R133_T46SEF_20210804T072809,HARMONIZED,ba643b75bb9496c34107ad491bbd8369006185d8bacf94f887b50aaf0797e722,sentinel2,6509d06450bc86519a3eb07b5efe3e1a67b40dbc6198ad567e674f541af2d1e8,COPERNICUS/S2_SR_HARMONIZED/20210804T042709_20210804T042712_T46SEF,None,1628051905844,2021-08-04,2021-07-05,2021
AOI-01,18ae788e0cf1ef68015dfee09e2ef7a0a1af4676e0b5d436994b707dfe92dec3,COPERNICUS/S2_SR_HARMONIZED,2021-08-07T04:48:21.406000+00:00,62.944494,OUTSIDE_NOMINAL_WINDOW,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,False,source-scenes-v1,46SEF,2021-07-20,Sentinel-2,03.01,03.01,S2B_MSIL2A_20210807T043659_N0301_R033_T46SEF_20210807T073746,HARMONIZED,ba643b75bb9496c34107ad491bbd8369006185d8bacf94f887b50aaf0797e722,sentinel2,6509d06450bc86519a3eb07b5efe3e1a67b40dbc6198ad567e674f541af2d1e8,COPERNICUS/S2_SR_HARMONIZED/20210807T043659_20210807T043901_T46SEF,None,1628311701406,2021-08-04,2021-07-05,2021
AOI-01,18ae788e0cf1ef68015dfee09e2ef7a0a1af4676e0b5d436994b707dfe92dec3,COPERNICUS/S2_SR_HARMONIZED,2021-08-12T04:48:22.915000+00:00,0.718622,OUTSIDE_NOMINAL_WINDOW,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,False,source-scenes-v1,46SEF,2021-07-20,Sentinel-2,05.00,05.00,S2A_MSIL2A_20210812T043701_N0500_R033_T46SEF_20230119T102951,HARMONIZED,ba643b75bb9496c34107ad491bbd8369006185d8bacf94f887b50aaf0797e722,sentinel2,6509d06450bc86519a3eb07b5efe3e1a67b40dbc6198ad567e674f541af2d1e8,COPERNICUS/S2_SR_HARMONIZED/20210812T043701_20210812T044448_T46SEF,None,1628743702915,2021-08-04,2021-07-05,2021
AOI-01,18ae788e0cf1ef68015dfee09e2ef7a0a1af4676e0b5d436994b707dfe92dec3,COPERNICUS/S2_SR_HARMONIZED,2021-08-14T04:38:24.699000+00:00,11.546143,OUTSIDE_NOMINAL_WINDOW,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,False,source-scenes-v1,46SEF,2021-07-20,Sentinel-2,03.01,03.01,S2B_MSIL2A_20210814T042709_N0301_R133_T46SEF_20210814T072447,HARMONIZED,ba643b75bb9496c34107ad491bbd8369006185d8bacf94f887b50aaf0797e722,sentinel2,6509d06450bc86519a3eb07b5efe3e1a67b40dbc6198ad567e674f541af2d1e8,COPERNICUS/S2_SR_HARMONIZED/20210814T042709_20210814T042819_T46SEF,None,1628915904699,2021-08-04,2021-07-05,2021
AOI-01,18ae788e0cf1ef68015dfee09e2ef7a0a1af4676e0b5d436994b707dfe92dec3,COPERNICUS/S2_SR_HARMONIZED,2021-08-17T04:48:20.089000+00:00,61.40932,OUTSIDE_NOMINAL_WINDOW,b21c8cc7f3d4d35e1db4dfa1c8245ff10ba657c0a0a001992b552808766cc49b,False,source-scenes-v1,46SEF,2021-07-20,Sentinel-2,03.01,03.01,S2B_MSIL2A_20210817T043659_N0301_R033_T46SEF_20210817T073839,HARMONIZED,ba643b75bb9496c34107ad491bbd8369006185d8bacf94f887b50aaf0797e722,sentinel2,6509d06450bc86519a3eb07b5efe3e1a67b40dbc6198ad567e674f541af2d1e8,COPERNICUS/S2_SR_HARMONIZED/20210817T043659_20210817T044018_T46SEF,None,1629175700089,2021-08-04,2021-07-05,2021
